id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,renovated,basement
2211700160,450000,3,1.5,1770,17208,1,0,0,8,1160,610,1959,0,98006,47.5659,-122.117,2450,0,1
3762900020,342500,2,1.75,1210,7507,1,0,0,7,1210,0,1982,0,98034,47.7078,-122.234,1840,0,0
2938200040,224950,3,1.5,1630,9282,1,0,0,7,1630,0,1963,0,98022,47.2021,-122.002,1420,0,0
1274500240,205000,3,1.5,1120,8366,1,0,0,7,1120,0,1968,0,98042,47.3632,-122.11,1260,0,0
513000550,650000,3,2,2520,5980,1,0,0,8,1790,730,1957,0,98116,47.5767,-122.383,1590,0,1
2473370750,430000,3,1.75,3440,10428,1.5,0,0,8,3440,0,1974,0,98058,47.449,-122.128,2160,0,0
4140090240,520000,3,2.25,2590,9263,1,0,0,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,0,1
6791100410,432000,3,2.5,1660,15000,1,0,0,7,1660,0,1970,0,98075,47.5803,-122.05,2060,0,0
5104520810,378000,3,2.5,2150,11672,2,0,0,8,2150,0,2004,0,98038,47.3515,-122.006,2150,0,0
3845101100,392440,4,2.5,2547,4800,2,0,0,9,2547,0,2014,0,98092,47.2592,-122.194,2598,0,0
1450100020,208000,3,1,1300,7420,1,0,0,6,1300,0,1960,0,98002,47.2899,-122.219,1250,0,0
6683000295,350000,3,2.5,2010,14298,2,0,0,7,2010,0,1977,0,98070,47.5069,-122.472,2010,0,0
8161020060,471000,4,2.5,2040,21781,2,0,0,8,2040,0,1994,0,98014,47.6458,-121.904,2410,0,0
9542100085,940000,4,2.25,2800,18673,1,0,0,9,1650,1150,1965,0,98005,47.5893,-122.177,2800,0,1
624111000,950000,3,3,4040,14338,2,0,0,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,0,1
682000030,610000,3,2,2300,13418,1,0,0,8,1430,870,1955,0,98004,47.6075,-122.2,2140,0,1
908000010,360000,5,2.5,2880,6902,1,0,0,8,1680,1200,1976,2007,98058,47.4332,-122.144,2080,1,1
8100400170,5e+05,3,2,2050,11454,1,0,0,8,2050,0,1987,0,98052,47.6389,-122.11,1980,0,0
7299810040,790000,4,3,5370,69848,2,0,0,10,3500,1870,2005,0,98042,47.3166,-122.046,4443,0,1
6204200180,443000,3,2.25,1920,8223,2,0,0,7,1920,0,1989,0,98011,47.735,-122.201,1940,0,0
3797000830,425000,3,1.75,1680,3000,1,0,2,6,840,840,1900,0,98103,47.686,-122.346,1540,0,1
1796360470,247200,3,1.75,1370,8719,1,0,0,7,1370,0,1982,0,98042,47.3664,-122.087,1370,0,0
8141310080,249950,3,2,1670,4438,1,0,0,7,1670,0,2014,0,98022,47.1948,-121.974,1670,0,0
2767601815,356000,3,1,940,2366,1,0,0,6,940,0,1916,0,98107,47.6744,-122.383,1500,0,0
8679600100,465000,5,1.5,1750,12491,1,0,0,6,1390,360,1961,0,98033,47.6995,-122.174,1560,0,1
2923049372,362000,3,2.25,1640,14374,1,0,0,7,1140,500,1963,0,98148,47.4476,-122.332,2020,0,1
8691450120,908990,4,2.75,3530,6844,2,0,0,10,3530,0,2014,0,98075,47.5975,-121.985,3530,0,0
9822700190,1280000,9,4.5,3650,5000,2,0,0,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,1,1
7967000160,355000,4,2.75,2050,4000,2,0,0,8,2050,0,2014,0,98001,47.3522,-122.275,2050,0,0
1126069045,1140000,6,4.25,6900,244716,2,0,0,9,4820,2080,2002,0,98077,47.7506,-122.012,4170,0,1
526069024,950000,5,3,4530,258746,1.5,0,0,9,3200,1330,2003,0,98077,47.7702,-122.066,3430,0,1
3904940160,555000,3,2.5,2160,7584,2,0,0,8,2160,0,1988,0,98029,47.5751,-122.014,2160,0,0
6979900330,650000,4,2.5,2630,28298,2,0,0,8,2630,0,1996,0,98053,47.6314,-121.968,2840,0,0
7852170370,522500,3,2.5,2370,7875,2,0,0,9,2370,0,2003,0,98065,47.5427,-121.863,2660,0,0
5560001130,2e+05,3,1,1040,8925,1,0,0,6,1040,0,1961,0,98023,47.3265,-122.335,1040,0,0
2556500040,320000,3,1,1230,7492,1,0,0,7,1230,0,1955,0,98155,47.7633,-122.315,1710,0,0
1062100115,405000,3,2,1450,6081,1,0,0,7,1450,0,1969,0,98155,47.7522,-122.278,1880,0,0
9208900037,6890000,6,7.75,9890,31374,2,0,4,13,8860,1030,2001,0,98039,47.6305,-122.24,4540,0,1
3319500334,441000,2,1,1290,1289,2,0,0,7,1030,260,2005,0,98144,47.6006,-122.305,1290,0,1
5649600435,349950,5,2,1880,4179,1,0,0,7,940,940,1952,2000,98118,47.5536,-122.283,1350,1,1
3630200480,680000,3,2.5,2570,3600,2.5,0,0,9,2570,0,2007,0,98027,47.5412,-121.994,2570,0,0
3353401070,260000,5,2.5,2025,7760,2,0,0,7,2025,0,2007,0,98001,47.2671,-122.256,1664,0,0
2524049257,1530000,4,2.25,4250,16940,1,0,2,9,2380,1870,1974,0,98040,47.5453,-122.234,3460,0,1
8127700445,699000,3,1.75,1670,5375,1,0,0,7,1270,400,1952,0,98199,47.6416,-122.397,1460,0,1
7923600330,520000,5,1.75,2040,5280,1,0,0,7,1020,1020,1961,0,98007,47.5941,-122.144,1720,0,1
6199000141,349950,4,2,1764,15600,1,0,0,7,1764,0,1942,0,98058,47.4318,-122.181,1490,0,0
1773100922,315000,3,3.25,1480,983,2,0,0,8,1180,300,2013,0,98106,47.5555,-122.363,1330,0,1
8682320320,485000,2,2,1510,3961,1,0,0,8,1510,0,2010,0,98053,47.709,-122.018,1510,0,0
8965500880,1110000,4,2.5,3320,9380,2,0,3,10,3320,0,1988,0,98006,47.5655,-122.114,2870,0,0
123059071,440000,3,2,1860,217800,2,0,2,8,1860,0,1998,0,98059,47.5157,-122.107,2500,0,0
3342103149,380000,3,1.5,1540,8400,1,0,0,7,1540,0,1968,0,98056,47.5237,-122.199,1690,0,0
3423600025,825050,4,3.25,2860,3680,2,0,0,9,1980,880,1925,1993,98115,47.6752,-122.3,2010,1,1
7237300090,335000,5,2.5,2400,4548,2,0,0,7,2400,0,2003,0,98042,47.371,-122.127,2200,0,0
2013802060,5e+05,2,1,1760,27332,1,1,4,7,1300,460,1951,0,98198,47.3799,-122.325,2590,0,1
192450200,319900,3,1.5,1140,20383,1,0,0,7,840,300,1985,0,98045,47.4755,-121.758,1200,0,1
3971700981,415000,3,1.75,2650,7500,1.5,0,0,7,1590,1060,1962,0,98155,47.7716,-122.317,1340,0,1
8651611690,812000,3,3.25,3240,8338,2,0,0,9,3240,0,2001,0,98074,47.6321,-122.064,3420,0,0
9828700005,440000,3,1,1040,4000,1,0,0,7,1040,0,1950,0,98122,47.6178,-122.292,1170,0,0
7202340960,581000,3,2.5,2600,4438,2,0,0,7,2600,0,2004,0,98053,47.6799,-122.034,2600,0,0
808300310,389000,4,2.25,2130,5337,2,0,0,7,2130,0,2001,0,98019,47.7237,-121.959,2300,0,0
1652500010,2330000,4,3.5,4420,20759,2,0,0,11,4420,0,2003,0,98004,47.6354,-122.221,3020,0,0
7405700015,406000,3,1,1090,11292,1,0,0,7,1090,0,1952,0,98133,47.7429,-122.358,1570,0,0
923000580,614000,4,2.75,2760,8160,1.5,0,2,8,1780,980,1940,0,98177,47.7248,-122.365,2720,0,1
9430110030,5e+05,4,2.5,1940,7607,2,0,0,8,1940,0,1995,0,98052,47.685,-122.158,2250,0,0
2607720440,470000,3,2.5,1980,9725,2,0,0,8,1980,0,1994,0,98045,47.4856,-121.802,2070,0,0
7853230590,435000,4,2.5,2190,6578,2,0,0,7,2190,0,2004,0,98065,47.5305,-121.847,2190,0,0
2124079093,835000,2,3.25,3570,392475,1,0,0,9,2370,1200,1998,0,98024,47.5448,-121.93,3190,0,1
6056110200,555000,3,3.5,2100,2479,2,0,0,9,1450,650,2011,0,98118,47.562,-122.292,1800,0,1
4391600035,510000,3,1.75,1750,7020,2,0,0,7,1750,0,1934,1978,98010,47.3264,-122.038,1170,1,0
4054520100,898000,4,2.5,3700,63991,2,0,0,10,3700,0,1992,0,98077,47.7319,-122.051,3210,0,0
3083000365,330000,4,2,1170,4000,1,0,0,7,1170,0,1955,0,98144,47.5797,-122.305,1720,0,0
7454001200,390000,3,2.25,1250,7500,1,0,0,7,1250,0,1942,0,98146,47.5123,-122.373,1280,0,0
3396800120,540000,3,2.5,2180,11100,1,0,0,8,1230,950,1983,0,98052,47.717,-122.101,1930,0,1
2769600480,6e+05,2,2,1270,5000,1,0,0,6,1270,0,1944,0,98107,47.6729,-122.363,2190,0,0
8585400135,585000,4,1.75,1760,5356,1,0,0,7,920,840,1950,0,98115,47.679,-122.288,1680,0,1
2341300115,235000,2,1,720,6321,1,0,0,6,720,0,1940,0,98118,47.551,-122.289,920,0,0
2877102651,619000,4,2,2300,3400,1.5,0,0,8,1550,750,1915,0,98117,47.678,-122.361,1670,0,1
6431000005,599995,3,1,1620,3000,1.5,0,0,7,1620,0,1928,0,98103,47.6888,-122.347,1420,0,0
1972200660,465000,2,1.5,1120,1201,3,0,0,8,1120,0,1999,0,98103,47.6524,-122.353,1370,0,0
3359500110,660000,2,2.25,2550,6000,2,0,0,7,1860,690,1902,0,98115,47.6739,-122.323,2010,0,1
3797000300,405000,2,1,880,3000,1,0,0,7,880,0,1927,0,98103,47.6868,-122.349,1300,0,0
2540850070,520000,4,2.75,2020,7357,1,0,0,7,1350,670,1986,0,98034,47.7145,-122.225,1690,0,1
3211230080,424000,3,2.5,2200,34680,2,0,0,9,2200,0,1985,0,98092,47.3139,-122.116,2560,0,0
263000255,375000,3,2.25,1540,1561,3,0,0,8,1540,0,2010,0,98103,47.6991,-122.346,1540,0,0
2916200065,460000,3,1.5,1870,15685,1,0,0,7,1470,400,1936,0,98133,47.723,-122.353,1340,0,1
1250202145,1070000,2,2.25,3900,14864,1,0,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,0,1
8570900023,255000,3,1,1250,10094,1,0,0,6,1250,0,1927,0,98045,47.4987,-121.781,1300,0,0
1223089077,718000,3,1.75,4060,136290,1,0,0,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,0,1
1732801300,1250000,2,2.5,2310,3313,2,0,0,9,2310,0,2006,0,98119,47.6318,-122.365,2700,0,0
1503200050,252000,4,1.75,1940,13370,1,0,0,8,1940,0,1974,0,98023,47.3215,-122.369,2405,0,0
8946400100,488000,3,2.5,1940,5660,2,0,0,8,1940,0,2001,0,98072,47.7511,-122.17,2110,0,0
1822039138,6e+05,2,2.25,2320,18919,2,1,4,8,2320,0,1976,0,98070,47.3905,-122.462,1610,0,0
2767604067,530000,3,3.25,1510,1125,3,0,0,8,1510,0,2006,0,98107,47.6711,-122.39,1390,0,0
1854750030,1160000,3,3.5,3620,8072,2,0,0,10,2920,700,1999,0,98006,47.5646,-122.127,3680,0,1
3223049158,222200,2,1,1210,10000,1,0,0,7,1210,0,1953,0,98148,47.4402,-122.333,1620,0,0
7832800015,250000,3,1,1480,6750,1,0,0,7,1480,0,1958,0,98146,47.505,-122.366,1480,0,0
3575302397,580000,3,2.5,1910,11550,1.5,0,0,8,1910,0,2003,0,98074,47.6213,-122.064,2230,0,0
293000068,556000,3,1.75,1640,7437,1,0,0,7,1090,550,1948,0,98126,47.5324,-122.38,1640,0,1
2329810590,285000,3,2.5,1940,9874,2,0,0,7,1940,0,1990,0,98042,47.3794,-122.113,1860,0,0
6402700100,488250,4,2,1830,9610,1,0,0,7,1830,0,1963,0,98033,47.695,-122.176,1970,0,0
1311200460,265000,4,1.5,2050,7100,1,0,0,7,1050,1000,1963,0,98001,47.3395,-122.28,1950,0,1
4037800015,480000,5,2,2590,8610,1,0,0,7,1340,1250,1958,0,98008,47.6112,-122.126,1750,0,1
922059169,8e+05,6,4.25,5480,189050,2,0,0,10,5140,340,1991,0,98031,47.412,-122.168,2470,0,1
642800130,724500,3,3.25,3240,4185,2,0,0,8,2770,470,2011,0,98075,47.5794,-122.03,2660,0,1
3288200030,405000,4,2.5,2030,9095,1,0,0,7,1130,900,1972,0,98034,47.7321,-122.185,1940,0,1
3528900086,1310000,5,3.25,2800,3200,1.5,0,0,10,1910,890,1932,2002,98109,47.6421,-122.35,2450,1,1
9828202545,490000,3,1.5,1970,3400,1.5,0,0,8,1420,550,1929,0,98122,47.6163,-122.292,1940,0,1
8929000290,372977,3,2.5,1690,1618,2,0,0,8,1150,540,2014,0,98029,47.5518,-121.998,1690,0,1
6204200170,525000,4,2.75,2910,6308,1,0,0,8,1640,1270,1985,0,98011,47.7352,-122.201,1970,0,1
2818600010,1190000,7,3.5,3890,8342,2,0,4,9,2840,1050,1968,0,98117,47.7011,-122.392,2870,0,1
6114400028,403500,5,2.5,3600,17300,1,0,0,8,2410,1190,1968,0,98166,47.4468,-122.341,2620,0,1
3624039183,315000,3,2.5,1480,1590,2,0,0,8,1150,330,2010,0,98106,47.5302,-122.362,1480,0,1
6018500120,210000,2,1,900,5000,1,0,0,6,900,0,1930,1990,98022,47.2008,-121.995,1150,1,0
9126100815,5e+05,3,2,1560,1156,3,0,0,8,1560,0,2014,0,98122,47.605,-122.304,1560,0,0
1921059213,246000,5,1.75,2030,10200,1,0,0,7,2030,0,1958,0,98002,47.2867,-122.209,1760,0,0
2600300110,555000,4,1.75,2350,6200,1.5,0,0,7,1410,940,1946,0,98116,47.559,-122.397,1800,0,1
2742100250,550000,4,3.5,3820,17745,2,0,2,8,2440,1380,1955,0,98108,47.557,-122.295,2520,0,1
3362400511,570000,3,1.75,1260,3328,1,0,0,6,700,560,1905,0,98103,47.6823,-122.349,1380,0,1
291300280,310000,2,2.5,1090,923,2,0,0,7,1090,0,2004,0,98027,47.5347,-122.071,1410,0,0
4083302370,775000,5,1,1860,3040,1.5,0,0,7,1530,330,1921,0,98103,47.6559,-122.339,1910,0,1
9264960850,412000,4,3.5,3360,9767,2,0,0,9,2450,910,1990,0,98023,47.3047,-122.347,2580,0,1
2927600155,291750,3,2.25,1310,12825,1,0,0,7,1310,0,1950,2013,98166,47.4515,-122.368,1600,1,0
7527410080,585083,5,2.75,2910,36250,1,0,0,8,1590,1320,1977,0,98075,47.5916,-122.076,2910,0,1
1498301168,325000,2,2.5,1050,1609,2,0,0,7,1050,0,2005,0,98144,47.5854,-122.313,1120,0,0
2254502445,385000,3,1,1220,4800,1,0,0,6,1220,0,1901,0,98122,47.6101,-122.307,1200,0,0
396100110,282613,2,1,830,6017,1,0,0,6,830,0,1954,0,98133,47.7466,-122.334,1340,0,0
2366400150,670000,5,2.25,2290,39000,2,0,0,8,2290,0,1979,0,98052,47.7012,-122.12,2750,0,0
1223089066,688000,4,3,3400,292723,2,0,0,10,3400,0,1998,0,98045,47.4883,-121.725,1760,0,0
3326079016,190000,2,1,710,1164794,1,0,0,5,710,0,1915,0,98014,47.6888,-121.909,1680,0,0
3034200543,5e+05,3,2.25,2210,7916,2,0,0,8,2210,0,1978,0,98133,47.7175,-122.339,1450,0,0
8563020170,485000,3,1.75,1650,9500,1,0,0,8,1650,0,1967,0,98052,47.631,-122.098,1880,0,0
4139700260,795000,5,3.5,3330,3705,2,0,0,9,2610,720,2008,0,98006,47.5567,-122.124,2810,0,1
1310440590,440000,3,2.5,2290,6302,2,0,0,9,2290,0,1997,0,98058,47.435,-122.107,2700,0,0
9269200520,310000,1,1,670,4920,1,0,0,5,670,0,1920,0,98126,47.5342,-122.373,1050,0,0
3396820010,542000,3,2.25,2220,12056,2,0,0,8,2220,0,1985,0,98052,47.7148,-122.101,2320,0,0
3904920600,560000,3,2.5,2280,12498,2,0,0,9,2280,0,1987,0,98029,47.5688,-122.014,2330,0,0
8682310220,765000,2,2.5,2170,6750,1,0,0,8,2170,0,2012,0,98053,47.7115,-122.014,2150,0,0
1137300340,674250,4,2.5,2780,35000,1,0,0,9,2780,0,1985,0,98072,47.7386,-122.091,2740,0,0
522059172,220000,3,1,1460,10200,1,0,0,7,1460,0,1957,0,98055,47.4238,-122.197,1460,0,0
6821102352,330000,2,1,880,1753,2,0,0,7,880,0,1945,0,98199,47.6475,-122.397,1010,0,0
4068300280,255000,3,1.75,1550,9720,1,0,0,7,1050,500,1976,0,98010,47.3433,-122.037,1550,0,1
117000001,540000,4,4.25,1960,3565,2,0,0,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,1,0
4306500070,475000,4,2.75,2200,16288,1,0,0,7,1290,910,1980,0,98059,47.4793,-122.122,2650,0,1
3820350140,3e+05,3,2.5,1590,3381,2,0,0,7,1590,0,2000,0,98019,47.7344,-121.986,1820,0,0
1724500030,415000,4,2.5,2400,7292,1,0,0,8,1530,870,1980,0,98133,47.7749,-122.339,1710,0,1
7893800335,328000,4,3.25,3380,7500,2,0,3,7,2420,960,1990,0,98198,47.4092,-122.33,1920,0,1
7010701383,680000,3,2.5,1800,4400,1,0,0,7,1350,450,1970,0,98199,47.6599,-122.396,1920,0,1
9138100350,685000,4,2,2290,6000,1.5,0,3,7,2290,0,1900,0,98115,47.6807,-122.318,2000,0,0
1294300038,450000,3,2.5,1810,914,3,0,0,8,1380,430,2008,0,98116,47.5732,-122.387,1810,0,1
4217401365,1480000,5,3.25,3680,10300,1.5,0,0,10,3680,0,1927,0,98105,47.6548,-122.28,2690,0,0
3578400030,465000,4,2.25,2340,13383,1,0,0,8,1170,1170,1983,0,98074,47.6211,-122.037,1810,0,1
7606200275,190000,3,1.5,760,40039,1,0,0,6,760,0,1906,0,98065,47.5295,-121.829,980,0,0
6700390230,256900,3,2.5,1720,3951,2,0,0,7,1720,0,1992,0,98031,47.4033,-122.187,1720,0,0
4019301205,410000,3,1.5,2270,8187,1,0,0,8,1420,850,1954,0,98155,47.7573,-122.278,2020,0,1
5249802085,855000,4,2,2380,10800,2,0,2,8,2380,0,1925,0,98118,47.5682,-122.275,2112,0,0
2483200060,678500,3,2,2460,6600,1,0,2,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,0,1
3288301410,475000,4,2.25,2110,7560,2,0,0,8,2110,0,1974,0,98034,47.7331,-122.183,2110,0,0
7856610130,840000,4,2.25,2720,8712,2,0,0,9,2720,0,1976,0,98006,47.5616,-122.153,2470,0,0
926069142,480000,4,2.5,2870,35757,2,0,0,9,2870,0,1977,0,98077,47.7568,-122.05,2700,0,0
7871500685,613000,2,2,1170,1890,1.5,0,1,8,1170,0,1927,0,98119,47.6402,-122.371,2160,0,0
2270000070,280000,4,2.5,1560,4350,2,0,0,7,1560,0,2003,0,98056,47.5025,-122.186,1560,0,0
3343900120,380000,4,1.75,2260,7200,1.5,0,0,7,1360,900,1924,0,98056,47.5122,-122.186,1410,0,1
3332500095,399000,3,2.5,1800,3300,2,0,0,7,1690,110,2004,0,98118,47.5491,-122.276,1570,0,1
3654800200,265000,3,2.5,1720,6271,2,0,0,7,1720,0,1993,0,98038,47.3898,-122.049,1570,0,0
4389200876,1570000,4,2.75,2970,12750,1.5,0,1,7,2130,840,1918,1986,98004,47.6135,-122.213,1980,1,1
9475700220,405000,4,2.5,2220,4652,2,0,0,7,2220,0,2001,0,98059,47.4902,-122.154,1840,0,0
9485951030,549900,5,3,3800,42316,1.5,0,0,9,3800,0,1984,0,98042,47.3488,-122.095,2580,0,0
3110800260,274700,4,2,2440,9600,1,0,0,7,1220,1220,1963,0,98031,47.4142,-122.179,1370,0,1
3031200205,415000,5,2.75,2060,8906,1,0,0,7,1220,840,1978,0,98118,47.5358,-122.289,1840,0,1
1822069097,540000,6,3,2870,206474,2,0,0,7,2330,540,1960,1985,98042,47.401,-122.095,2380,1,1
6012500170,712500,5,2,2280,5400,1.5,0,0,7,1340,940,1947,0,98105,47.6674,-122.279,1770,0,1
9371700125,254000,2,1,1060,8187,1,0,0,6,1060,0,1952,0,98133,47.7508,-122.349,1260,0,0
2617300160,420000,3,2,2020,38332,1,0,0,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,0,1
2826049091,259950,2,1,790,8100,1,0,0,6,790,0,1947,0,98125,47.7159,-122.305,1420,0,0
3364900040,1100000,3,2.5,2550,5100,2,0,0,9,2550,0,2014,0,98115,47.6757,-122.326,1250,0,0
2988800065,281000,2,1,1280,12500,1,0,0,7,1060,220,1951,0,98178,47.4833,-122.237,1460,0,1
9482700440,533000,5,2.75,1800,3780,1.5,0,0,7,1400,400,1926,0,98103,47.6831,-122.343,1400,0,1
9558000100,405000,5,2.5,2430,4781,2,0,0,9,2430,0,2001,0,98058,47.4487,-122.117,2420,0,0
6743700317,582500,2,1,1140,23779,1.5,0,0,6,1140,0,1966,0,98033,47.6948,-122.172,2940,0,0
1370803940,485000,3,1,1130,5758,1,0,0,7,960,170,1939,0,98199,47.6413,-122.401,1510,0,1
7384500110,685000,3,2.5,3450,8000,3,0,0,8,2970,480,1927,1975,98116,47.5605,-122.402,1880,1,1
1154100205,305000,1,1,900,7500,1,0,0,5,900,0,1946,1987,98155,47.7553,-122.283,1470,1,0
5556300076,1440000,3,2.25,2630,9705,2.5,0,2,8,2630,0,1987,0,98052,47.6485,-122.121,2640,0,0
2767604724,505000,2,2.5,1430,1201,3,0,0,8,1430,0,2009,0,98107,47.6707,-122.381,1430,0,0
3379200100,334000,4,2.5,2210,6080,1,0,2,8,1410,800,1965,0,98178,47.4915,-122.228,2210,0,1
7575500040,180000,3,1,1010,8863,1,0,0,6,1010,0,1990,0,98022,47.1955,-121.999,1090,0,0
8651540040,549000,3,2.25,1920,10961,2,0,0,8,1920,0,1981,0,98074,47.6432,-122.057,2000,0,0
2791500270,243500,4,2.5,1980,7403,2,0,0,7,1980,0,1988,0,98023,47.2897,-122.372,1980,0,0
7511200020,509900,3,1.75,1690,53578,1,0,0,8,1690,0,1984,0,98053,47.6546,-122.049,2290,0,0
1925059073,1300000,5,1.75,2130,19180,1,0,0,8,1500,630,1968,0,98004,47.638,-122.213,3650,0,1
2461900760,553000,3,1,1380,6250,1,0,0,7,1380,0,1918,0,98136,47.5514,-122.385,2270,0,0
3023049215,519000,5,2.25,2570,13054,1,0,1,8,1470,1100,1950,1992,98166,47.4487,-122.352,2570,1,1
6662410070,420000,4,2.25,2030,12000,2,0,0,7,2030,0,1977,0,98011,47.7699,-122.168,2190,0,0
3885802136,899000,4,2.5,2580,3943,2,0,0,8,2580,0,2013,0,98033,47.6853,-122.21,1700,0,0
3361401011,110000,2,1,600,6120,1,0,0,5,600,0,1943,0,98168,47.4997,-122.317,1060,0,0
4310702759,326000,2,1.5,1030,798,3,0,0,8,1030,0,2008,0,98103,47.6975,-122.34,1020,0,0
1115100278,420000,3,1.5,1540,7506,1,0,0,7,1540,0,1961,0,98155,47.7565,-122.325,2180,0,0
272000620,290000,2,1,900,2728,2,0,0,7,900,0,1998,0,98144,47.5877,-122.298,900,0,0
5153200651,223000,3,1,1220,71191,1,0,0,6,1220,0,1952,0,98023,47.3261,-122.353,1960,0,0
1193000390,1300000,5,4,3366,7800,2.5,0,2,8,2966,400,1937,0,98199,47.6466,-122.391,2340,0,1
5535600520,550000,4,2.5,2850,6809,2,0,0,9,2850,0,2003,0,98019,47.7353,-121.973,2820,0,0
2264500350,615000,4,1,1330,2400,1.5,0,0,6,1330,0,1901,0,98103,47.65,-122.34,1330,0,0
3024079063,850000,4,3.25,4350,112750,1,0,0,9,2200,2150,2006,0,98027,47.5435,-121.966,2180,0,1
1322049335,244615,3,2.5,2060,4030,2,0,0,7,2060,0,1999,0,98032,47.3909,-122.238,2060,0,0
1202000140,160000,3,1,1060,8000,1,0,0,6,1060,0,1927,0,98002,47.305,-122.218,1060,0,0
7955060010,440000,4,2.25,2010,7575,1,0,0,7,1220,790,1974,0,98034,47.7328,-122.2,1820,0,1
6073300790,383000,3,1.5,1340,7725,1,0,0,8,1340,0,1967,0,98056,47.5389,-122.173,1990,0,0
5035300570,650000,3,2,2300,5000,1,0,0,8,1150,1150,1938,0,98199,47.6521,-122.413,2300,0,1
1922059401,275000,4,1,1080,26114,1.5,0,0,5,1080,0,1900,0,98030,47.3834,-122.215,1720,0,0
3304040130,375900,3,2,1824,7120,1,0,0,9,1824,0,2010,0,98001,47.3457,-122.27,2409,0,0
6184700100,599000,2,1,1550,7713,1,0,0,7,1550,0,1930,1979,98117,47.7005,-122.358,1340,1,0
9144300060,350000,3,1,1250,9786,1,0,0,7,1250,0,1969,0,98072,47.7622,-122.163,1660,0,0
643300040,481000,4,1.75,1920,9500,1,0,0,7,1470,450,1966,0,98006,47.5683,-122.177,1820,0,1
8069000075,790000,4,1.75,2460,10061,1,1,4,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,0,1
110000040,278000,5,1.5,1820,8712,1,0,0,7,1090,730,1960,0,98032,47.3712,-122.289,1820,0,1
6300000226,380000,4,1,1200,2171,1.5,0,0,7,1200,0,1933,0,98133,47.7076,-122.342,1130,0,0
3121500330,750000,3,2.5,2790,21043,2,0,0,9,2790,0,1993,0,98053,47.673,-122.03,2900,0,0
7524000030,250000,3,2,1440,9220,1,0,0,7,1440,0,1965,0,98198,47.3702,-122.317,1390,0,0
6917700195,585000,3,1.75,1480,4800,2,0,0,7,1140,340,1944,0,98199,47.6567,-122.397,1810,0,1
3886902870,8e+05,4,2.5,2680,7200,1,0,0,8,1380,1300,1952,2013,98033,47.6835,-122.187,1950,1,1
6817750340,305000,4,2.5,1914,3150,2,0,0,8,1914,0,2009,0,98055,47.43,-122.188,1714,0,0
5317100294,1330000,4,4.5,3130,5126,3,0,0,10,2450,680,2014,0,98112,47.6239,-122.29,2540,0,1
4055700378,1420000,4,3.25,3600,38016,2,0,2,11,3310,290,1991,0,98034,47.7124,-122.253,2440,0,1
9297301535,540000,3,1.5,2600,5085,1,0,0,7,1400,1200,1940,0,98126,47.5659,-122.376,1320,0,1
8732190200,275000,4,2.25,2490,7233,1,0,0,8,1460,1030,1978,0,98023,47.3115,-122.396,2000,0,1
3296900130,518000,4,2.5,2830,13760,2,0,0,8,2830,0,1993,0,98019,47.7334,-121.97,2350,0,0
3537900180,7e+05,2,1,1300,12000,1,0,0,8,1300,0,1959,0,98004,47.6366,-122.229,2420,0,0
7740500070,475000,3,2,1880,9659,1,0,0,8,1180,700,1951,0,98155,47.7497,-122.284,1780,0,1
1115600130,415000,4,2.5,2891,6499,2,0,0,9,2891,0,2014,0,98001,47.3359,-122.257,2550,0,0
9424400105,525000,4,1.75,2280,5959,1,0,0,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,0,1
7831800411,250000,4,1.75,1510,5500,1.5,0,0,7,1510,0,1920,0,98106,47.535,-122.359,1320,0,0
8091670200,408000,3,2.75,2670,4800,2,0,0,8,2670,0,2014,0,98038,47.3483,-122.042,2340,0,0
4024100961,346950,3,1.75,1830,10954,1,0,0,7,1830,0,1963,0,98155,47.7554,-122.306,1850,0,0
2205500030,331500,4,1.75,1700,14756,1,0,0,7,850,850,1955,0,98006,47.5762,-122.143,1680,0,1
1175001125,550000,2,1,1080,3420,1,0,0,7,780,300,1922,0,98107,47.6715,-122.393,1380,0,1
7849200635,235000,2,1,900,28800,1,0,0,6,900,0,1928,0,98065,47.5245,-121.822,1360,0,0
123039642,540000,3,2.5,1970,14876,1,0,0,7,1320,650,1981,0,98146,47.5031,-122.372,2030,0,1
2787320140,255000,3,2.25,1890,7314,1,0,0,7,1100,790,1981,0,98031,47.4121,-122.172,1520,0,1
726049202,335000,3,1,1020,10200,1,0,0,7,1020,0,1954,0,98133,47.7503,-122.348,1170,0,0
1226059112,415000,3,1,1360,73616,1,0,0,7,1360,0,1971,0,98072,47.7528,-122.119,2040,0,0
5631500947,610000,4,3,2600,29539,1,0,0,8,2600,0,1994,0,98028,47.746,-122.231,1810,0,0
